0.257stalk-surface-below-ring=k+0.256stalk-surface-above-ring=k+0.234ring-type=l+0.231odor=f-0.215ring-type=p...,'0.244gill-attachment=a-0.24veil-color=w+0.24 stalk-color-above-ring=o+0.24 stalk-color-below-ring=o+0.225habitat=l...',class
1.506074,3.163407,p
2.244566,2.213632,p
3.153955,3.379815,p
1.332229,2.546819,p
0.706231,2.428671,p
1.418865,2.420701,p
3.503832,2.407321,p
1.430179,3.060483,p
3.593734,2.469274,p
1.603327,3.360149,p
-3.009706,-1.100717,e
1.516343,3.303894,p
4.650198,1.833622,p
1.973708,2.920243,p
2.57515,3.129325,p
-1.469195,-0.828816,e
3.324643,2.470763,p
3.082173,3.032852,p
1.630208,3.116796,p
2.855611,1.566507,p
2.580043,2.055396,p
3.584039,1.873403,p
3.503832,2.407321,p
1.177946,3.446536,p
1.049079,1.694517,p
1.429341,2.186682,p
3.021981,1.276001,p
0.53633,2.526129,p
2.062957,2.444595,p
3.232974,3.113932,p
1.172863,2.789741,p
1.851408,2.123006,p
0.993674,2.853184,p
1.083576,2.915137,p
2.76571,1.504554,p
2.58682,2.645568,p
2.052706,3.365066,p
1.516118,2.617442,p
2.087797,3.419596,p
3.762476,2.455358,p
2.240066,3.249255,p
3.244063,3.067262,p
2.133581,2.056178,p
3.395013,2.900963,p
2.053914,2.386325,p
1.240776,2.021118,p
1.796598,2.115583,p
1.347055,3.588702,p
2.496338,3.020702,p
3.056478,2.496621,p
2.34405,2.130085,p
3.123571,1.915155,p
4.122861,3.143292,p
3.593734,2.469274,p
3.203335,1.863654,p
3.847088,2.235022,p
2.403123,2.98146,p
2.264068,3.350455,p
2.756108,2.360761,p
2.306266,2.756308,p
2.320067,3.089843,p
4.393926,2.062175,p
-2.183575,-0.621884,e
4.39372,2.436681,p
2.173942,2.602049,p
2.23986,3.623761,p
2.534927,2.643844,p
2.485024,2.380919,p
3.835624,2.344273,p
2.589438,1.573695,p
2.961306,1.943326,p
-1.619588,-0.345415,e
3.213472,1.977109,p
1.787408,2.222777,p
2.43397,3.252996,p
3.399958,3.010774,p
3.232974,3.113932,p
2.855405,1.941013,p
4.103566,1.631963,p
1.776933,2.456796,p
3.009668,1.752002,p
2.485024,2.380919,p
-1.750667,-1.249178,e
2.03007,3.391413,p
1.769903,2.695136,p
2.666809,3.280519,p
2.957181,2.916368,p
-1.654679,-0.399945,e
1.89638,3.109608,p
2.992271,2.970898,p
2.301135,2.310296,p
2.857795,3.278561,p
3.862646,2.657798,p
1.540326,2.344136,p
3.223353,2.90918,p
4.740099,1.895575,p
3.031656,2.582578,p
1.339847,2.686584,p
1.426217,2.555489,p
1.429973,3.434989,p
1.516343,3.303894,p
3.494328,3.542174,p
1.938823,2.491206,p
3.248749,2.367839,p
3.236855,2.165144,p
2.23167,2.615172,p
3.142848,2.365526,p
2.055399,2.684313,p
3.032495,3.456379,p
2.319228,2.216042,p
3.031862,2.208072,p
2.23986,3.623761,p
2.351052,3.406709,p
2.77951,1.83809,p
1.080883,3.59589,p
1.418865,2.420701,p
3.310262,2.574315,p
3.673734,2.309863,p
3.404202,2.793768,p
2.496918,2.583614,p
1.966706,1.643619,p
3.389723,2.618674,p
3.489021,2.198927,p
1.761507,2.061053,p
1.973708,2.920243,p
1.519036,2.623142,p
1.682345,3.094265,p
3.034066,3.20942,p
3.38993,2.244168,p
-1.169828,-0.375349,e
2.084879,3.413897,p
2.228753,2.609473,p
2.689015,2.942226,p
3.956491,3.433798,p
3.338444,2.804299,p
1.53093,2.825837,p
1.863303,2.325701,p
1.172863,2.789741,p
2.788487,2.035085,p
1.259847,2.845996,p
3.133452,2.847227,p
2.942799,3.01992,p
2.13969,3.42132,p
1.801681,2.772378,p
2.788281,2.409591,p
2.341357,2.810838,p
3.757392,1.798562,p
-1.375221,-1.007907,e
3.590816,2.463575,p
1.257154,3.526748,p
2.654518,1.721606,p
1.95731,2.125319,p
2.987585,3.670321,p
2.311671,2.45576,p
3.748416,1.601567,p
1.340053,2.312078,p
1.772821,2.700835,p
2.087572,2.733144,p
1.451263,3.155984,p
3.258444,2.96371,p
0.360058,2.59527,p
2.351052,3.406709,p
1.784284,2.591584,p
2.289682,1.625184,p
3.410433,2.776755,p
3.037407,1.671744,p
2.448557,2.774939,p
2.691028,2.21285,p
1.262765,2.851695,p
3.429897,3.329999,p
3.375342,2.722225,p
2.395123,2.318966,p
3.784464,3.285934,p
3.42502,2.298698,p
1.78449,2.217078,p
2.018823,2.331795,p
1.259847,2.845996,p
2.510925,2.542644,p
2.434176,2.87849,p
2.130663,2.050479,p
2.82871,2.520566,p
2.99183,3.453315,p
2.257066,2.073831,p
2.980377,2.768203,p
3.213678,1.602603,p
0.541413,3.182924,p
1.954392,2.11962,p
1.513425,3.298195,p
4.016582,1.575708,p
3.168543,2.901757,p
3.656435,2.407715,p
2.701911,2.540686,p
2.878182,2.471545,p
1.888889,3.515084,p
3.60311,2.69828,p
1.893687,3.790361,p
1.33736,2.992831,p
3.102487,1.819655,p
3.469488,2.567173,p
-1.678021,-1.239046,e
1.859805,2.757089,p
2.520546,2.747395,p
2.26115,3.344755,p
3.399119,2.136973,p
4.563828,1.964717,p
2.063589,3.692902,p
2.358656,2.712985,p
3.489451,2.510872,p
2.741502,1.77786,p
4.036697,2.899881,p
2.690448,2.649937,p
3.315667,2.273767,p
2.776817,2.518842,p
2.11978,1.722642,p
2.063795,3.318396,p
2.09049,2.738843,p
2.395329,1.94446,p
3.403082,2.641967,p
4.307556,2.19327,p
2.590926,2.383232,p
2.420169,2.919461,p
2.177698,3.48155,p
3.414545,2.532717,p
0.718126,2.631366,p
3.930212,1.706803,p
2.355738,2.707286,p
1.351741,2.889279,p
3.67394,1.935356,p
2.232858,2.347137,p
2.06275,2.819101,p
2.575356,2.754819,p
2.945286,2.713673,p
2.318879,3.357878,p
3.581121,1.867704,p
-0.701701,-0.966335,e
1.611137,2.291919,p
2.346968,2.135784,p
3.037201,2.04625,p
1.710434,1.872172,p
2.343844,2.504591,p
1.049918,2.568318,p
2.945492,2.339167,p
2.878182,2.471545,p
-3.132676,12.687784,e
2.523239,2.066643,p
4.22735,2.727187,p
3.866589,3.371845,p
1.762346,2.934854,p
2.8811,2.477244,p
3.067792,3.136404,p
3.579147,2.947332,p
2.448557,2.774939,p
2.159748,2.808473,p
3.500335,2.838709,p
3.869282,2.691092,p
3.047676,1.812231,p
3.78022,3.50294,p
2.532009,2.638145,p
3.128654,2.57195,p
3.327561,2.476462,p
3.658515,1.539613,p
1.710228,2.246678,p
2.865286,2.873085,p
1.064505,2.09026,p
-1.800943,-0.933069,e
1.342765,2.692283,p
2.399085,2.82396,p
2.149959,3.561808,p
2.318879,3.357878,p
1.354659,2.894978,p
2.738809,2.458613,p
-0.050529,-1.095273,e
2.353969,3.412408,p
2.209476,2.159102,p
-2.476247,-1.110891,e
2.13969,3.42132,p
1.883806,2.858289,p
3.288134,1.979519,p
1.812023,2.511326,p
3.859588,2.095221,p
2.9572,2.205662,p
2.952494,3.615791,p
1.347055,3.588702,p
0.194252,5.398688,p
2.945286,2.713673,p
0.882503,2.359529,p
3.500915,2.401622,p
1.617914,2.882091,p
3.46995,1.374049,p
1.603327,3.360149,p
2.852918,2.24726,p
2.58682,2.645568,p
-3.262614,11.485253,e
2.308753,2.450061,p
1.606245,3.365848,p
0.969711,3.102235,p
2.612216,2.104227,p
2.810475,2.865662,p
4.29213,1.797526,p
2.499836,2.589314,p
2.420818,2.855197,p
2.465953,1.556042,p
-2.773503,10.91752,e
4.051078,2.796329,p
1.407146,1.730612,p
1.342971,2.317777,p
3.213472,1.977109,p
2.686691,1.770437,p
1.997671,2.671191,p
2.309184,2.762007,p
0.447267,3.337977,p
1.426217,2.555489,p
2.811314,3.739463,p
1.173702,3.663542,p
2.331313,4.149461,p
2.000588,2.67689,p
2.66682,2.486156,p
-1.661373,-0.364406,e
1.682345,3.094265,p
2.226059,3.290225,p
1.599243,2.089224,p
4.30735,2.567776,p
3.489021,2.198927,p
4.217655,2.131316,p
3.402875,3.016473,p
2.052706,3.365066,p
4.127944,3.800087,p
2.266761,2.669702,p
4.212763,3.205245,p
1.226189,2.499176,p
3.850006,2.240721,p
1.320776,1.861707,p
1.686451,2.83193,p
2.522505,3.772997,p
2.793364,3.066387,p
2.624828,2.705797,p
3.145765,2.371225,p
2.522711,3.398491,p
2.421024,2.480691,p
3.312955,1.893562,p
1.592444,3.032312,p
2.410548,2.714709,p
3.31318,2.580014,p
2.487942,2.386619,p
2.344275,2.816537,p
0.894397,2.562224,p
1.505235,2.289606,p
3.961177,2.734375,p
0.792601,2.297576,p
2.843091,2.417015,p
2.263843,2.664003,p
2.509232,2.107613,p
2.942613,2.68372,p
1.988295,2.442185,p
2.315961,3.352179,p
3.572145,1.670708,p
1.776933,2.456796,p
2.756314,1.986254,p
4.036491,3.274387,p
2.689015,2.942226,p
3.324063,2.90785,p
3.319957,3.170186,p
3.099569,1.813956,p
2.346761,2.51029,p
3.235667,2.433179,p
2.488148,2.012113,p
3.949283,2.53168,p
1.886705,1.80303,p
2.980583,2.393697,p
2.244105,3.406755,p
2.107886,1.519947,p
3.492144,1.83012,p
1.519036,2.623142,p
2.43397,3.252996,p
2.767197,2.314091,p
3.047082,2.978322,p
0.792601,2.297576,p
-1.851961,-1.317466,e
1.540326,2.344136,p
1.513632,2.923689,p
3.399958,3.010774,p
1.806479,3.047655,p
1.328964,2.358747,p
1.9786,1.846314,p
2.420169,2.919461,p
-1.437291,-1.401929,e
2.866719,2.580796,p
2.831628,2.526266,p
1.150668,2.333671,p
3.324643,2.470763,p
3.349897,3.489411,p
2.23443,2.100177,p
4.125554,2.462539,p
2.676647,2.316401,p
1.541165,3.217937,p
1.898393,2.380231,p
2.679134,2.010155,p
1.722122,2.449373,p
-1.705697,-0.784342,e
2.656683,2.372702,p
2.48523,2.006413,p
3.323225,2.034049,p
1.717416,3.859502,p
0.996592,2.858883,p
2.610241,3.183855,p
1.429973,3.434989,p
0.87981,3.040282,p
3.223353,2.90918,p
2.138851,2.547519,p
2.355738,2.707286,p
3.659353,2.413414,p
2.57515,3.129325,p
1.797436,2.989384,p
0.962709,1.825611,p
3.047082,2.978322,p
3.13466,1.868486,p
2.610241,3.183855,p
2.791198,2.415291,p
3.571284,2.831821,p
1.874186,2.653538,p
1.700832,2.728378,p
3.693011,2.760234,p
1.953204,2.387655,p
2.937668,2.573908,p
1.24057,2.395625,p
3.414545,2.532717,p
-2.773503,10.91752,e
1.080883,3.59589,p
1.262237,4.183543,p
2.311877,2.081254,p
1.453956,2.475231,p
1.354659,2.894978,p
2.422862,2.238708,p
3.771193,2.132098,p
3.121558,2.644532,p
1.427262,3.054784,p
2.485455,2.692865,p
1.687031,2.394843,p
2.164546,3.08375,p
3.779381,2.629139,p
2.863801,2.575097,p
3.500915,2.401622,p
2.442505,3.932409,p
2.04368,1.994224,p
1.701038,2.353872,p
2.776223,3.684933,p
1.25307,2.255824,p
2.300928,2.684802,p
3.230056,3.108232,p
1.339847,2.686584,p
1.886499,2.177536,p
2.334448,2.986292,p
3.78022,3.50294,p
1.620832,2.88779,p
3.765187,2.835563,p
1.938617,2.865712,p
1.617914,2.882091,p
0.706438,2.054165,p
1.0838,3.601589,p
2.343844,2.504591,p
2.855405,1.941013,p
4.035653,2.400586,p
1.988295,2.442185,p
3.056702,3.183073,p
4.051078,2.796329,p
1.506074,3.163407,p
2.254448,3.145703,p
-1.587685,-0.918528,e
3.762269,2.829864,p
2.154665,2.151678,p
0.718126,2.631366,p
0.996592,2.858883,p
3.576229,2.941633,p
2.41152,3.615544,p
2.43042,1.99899,p
1.328964,2.358747,p
3.07183,3.293904,p
3.742805,2.27662,p
2.79357,2.691881,p
1.943509,1.791783,p
2.6516,1.715907,p
1.595137,2.351559,p
2.142607,3.427019,p
3.33865,2.429793,p
2.62191,2.700098,p
2.52034,3.121901,p
3.154162,3.005309,p
1.441643,2.951232,p
0.882503,2.359529,p
2.254148,2.068131,p
3.145765,2.371225,p
2.59644,2.850319,p
3.514922,2.360651,p
2.119574,2.097148,p
1.96258,2.616661,p
2.228977,3.295924,p
2.228977,3.295924,p
1.965498,2.62236,p
2.084879,3.413897,p
1.89638,3.109608,p
2.142977,1.574477,p
1.364055,2.413278,p
4.123067,2.768786,p
2.177698,3.48155,p
2.219058,2.013601,p
2.263843,2.664003,p
2.761191,3.017556,p
2.686322,3.622979,p
2.704829,2.546386,p
2.796281,3.072086,p
1.630228,2.406089,p
3.671023,1.929657,p
2.141769,2.553218,p
1.973894,3.256443,p
3.338444,2.804299,p
2.66682,2.486156,p
0.623538,3.268835,p
1.797436,2.989384,p
1.784284,2.591584,p
2.766342,2.752861,p
2.244566,2.213632,p
2.7739,2.513143,p
1.983589,3.852314,p
1.510318,2.946401,p
2.040762,1.988525,p
2.97789,3.07445,p
2.62191,2.700098,p
0.984298,2.624178,p
-1.779063,-1.339248,e
1.722122,2.449373,p
2.54001,3.300639,p
-3.132676,12.687784,e
1.720109,3.178749,p
3.312749,2.268068,p
2.39804,2.324665,p
2.810475,2.865662,p
-0.032343,7.635504,p
0.623538,3.268835,p
3.417463,2.538416,p
3.690318,3.440986,p
1.761507,2.061053,p
3.399325,1.762467,p
1.603533,2.985642,p
2.308959,2.075555,p
2.422862,2.238708,p
3.514716,2.735157,p
2.862593,3.553838,p
2.487942,2.386619,p
2.395961,3.192767,p
3.10919,2.018707,p
3.514716,2.735157,p
2.942819,2.309213,p
2.878388,2.097039,p
2.867299,2.143708,p
4.035859,2.026079,p
1.332023,2.921325,p
1.136287,2.437223,p
1.169945,2.784042,p
2.966576,2.434668,p
0.447267,3.337977,p
2.052481,2.678614,p
3.673734,2.309863,p
2.141769,2.553218,p
2.758479,2.63735,p
0.44996,2.657224,p
2.935611,1.407096,p
3.479625,2.680627,p
3.208766,3.387238,p
2.600321,1.901532,p
2.264068,3.350455,p
1.675137,2.192148,p
1.453956,2.475231,p
3.479831,2.306121,p
1.630208,3.116796,p
1.13898,1.75647,p
3.491411,3.536474,p
1.812023,2.511326,p
2.923298,1.883097,p
3.956491,3.433798,p
1.67265,2.498394,p
2.843297,2.042509,p
1.761713,1.686547,p
1.516118,2.617442,p
4.137448,2.665234,p
2.589737,2.651267,p
2.705035,2.171879,p
2.320647,2.652756,p
1.806479,3.047655,p
1.595137,2.351559,p
2.482537,2.687166,p
1.451263,3.155984,p
4.12576,2.088033,p
2.485249,3.067371,p
2.957181,2.916368,p
1.787202,2.597284,p
2.686342,2.912273,p
2.17686,2.607748,p
1.683533,2.826231,p
1.884012,2.483783,p
2.087797,3.419596,p
1.630228,2.406089,p
2.775385,2.811132,p
3.146604,3.245027,p
3.760104,2.178768,p
4.125554,2.462539,p
3.757186,2.173068,p
2.857795,3.278561,p
0.79344,3.171377,p
2.406437,2.958748,p
0.808027,2.693319,p
3.142848,2.365526,p
2.900377,2.927615,p
-0.231883,-1.682927,e
1.863303,2.325701,p
3.032701,3.081873,p
2.078176,3.214845,p
1.848921,2.429253,p
1.627535,3.086842,p
1.627535,3.086842,p
1.886499,2.177536,p
-2.995392,-0.904302,e
2.346761,2.51029,p
3.378035,2.041473,p
1.976381,2.950196,p
2.396167,2.818261,p
2.568148,1.852701,p
2.430213,2.373496,p
0.79344,3.171377,p
2.599113,2.880273,p
1.772596,2.014383,p
-1.214152,-0.795285,e
-3.539289,13.081396,e
0.537168,3.39993,p
1.351741,2.889279,p
2.063589,3.692902,p
1.717436,3.148796,p
1.427056,3.42929,p
1.976587,2.57569,p
2.510719,2.91715,p
3.832707,2.338574,p
3.146604,3.245027,p
1.505235,2.289606,p
-1.692334,-1.43546,e
2.334654,2.611786,p
2.26115,3.344755,p
2.634204,2.934803,p
2.721413,3.677509,p
3.223054,1.831608,p
3.404202,2.793768,p
3.417463,2.538416,p
1.787202,2.597284,p
1.441643,2.951232,p
1.675343,1.817642,p
1.416172,3.101454,p
1.250152,2.250124,p
0.87981,3.040282,p
1.519242,2.248635,p
3.322875,3.175885,p
2.926216,1.888796,p
2.862593,3.553838,p
1.349973,3.594401,p
2.152652,2.881055,p
3.576229,2.941633,p
2.852712,2.621766,p
3.02282,2.149802,p
0.793646,2.796871,p
3.082173,3.032852,p
3.290544,2.606361,p
0.713439,3.330788,p
3.168543,2.901757,p
2.119574,2.097148,p
2.195095,2.262653,p
2.765503,1.87906,p
1.862722,2.762789,p
3.949283,2.53168,p
3.208766,3.387238,p
1.150668,2.333671,p
2.138851,2.547519,p
2.607529,2.80365,p
3.847294,1.860516,p
1.150875,1.959165,p
2.9572,2.205662,p
0.984298,2.624178,p
3.143686,3.239327,p
4.382032,1.85948,p
3.670817,2.304163,p
3.670806,3.098526,p
3.056478,2.496621,p
2.334448,2.986292,p
2.987585,3.670321,p
1.606245,3.365848,p
1.988275,3.152891,p
4.398803,3.093476,p
3.402037,2.142672,p
1.516549,2.929388,p
-1.800018,-0.665574,e
2.435296,3.030291,p
2.358656,2.712985,p
2.413466,2.720409,p
1.44456,2.956932,p
2.867299,2.143708,p
2.572439,2.749119,p
3.199091,2.08066,p
4.106483,1.637662,p
1.797642,2.614878,p
1.874392,2.279032,p
2.615133,2.109926,p
4.212969,2.830739,p
0.894397,2.562224,p
1.262765,2.851695,p
2.501044,1.610572,p
1.965638,3.179238,p
0.808027,2.693319,p
1.977952,2.703237,p
3.319957,3.170186,p
1.938617,2.865712,p
3.576435,2.567127,p
-3.61108,11.583474,e
1.585442,1.755688,p
2.607323,3.178156,p
3.315667,2.273767,p
3.489227,1.82442,p
3.293679,1.443191,p
0.199335,6.055484,p
3.123777,1.540649,p
2.686342,2.912273,p
2.438214,3.035991,p
1.877309,2.284731,p
-0.650683,-0.581938,e
3.067586,3.51091,p
2.308753,2.450061,p
1.697914,2.722679,p
3.059395,2.50232,p
0.537168,3.39993,p
3.847088,2.235022,p
2.433337,2.004689,p
3.594922,2.20124,p
3.213658,2.313309,p
3.119071,2.950778,p
1.592444,3.032312,p
3.491938,2.204626,p
1.997671,2.671191,p
1.53093,2.825837,p
2.431258,2.872791,p
3.053785,3.177374,p
2.523033,2.441149,p
3.225972,1.837308,p
4.46924,2.602186,p
2.244772,1.839126,p
4.292969,2.671327,p
0.706231,2.428671,p
3.655597,1.533914,p
-0.499364,-0.797845,e
2.775385,2.811132,p
3.036739,3.239374,p
1.76659,2.717848,p
2.420818,2.855197,p
2.610447,2.809349,p
2.811314,3.739463,p
1.953204,2.387655,p
2.154871,1.777172,p
1.083576,2.915137,p
3.479625,2.680627,p
2.049788,3.359367,p
3.646201,2.015615,p
3.258444,2.96371,p
3.60311,2.69828,p
2.702117,2.16618,p
-2.773503,10.91752,e
3.508916,3.064116,p
1.170784,3.657843,p
2.592497,2.136273,p
-1.698337,0.346289,e
-3.61108,11.583474,e
-1.653754,-0.132451,e
-1.23588,-1.500934,e
1.965498,2.62236,p
1.5885,2.318266,p
-3.273322,13.157296,e
2.690586,2.695267,p
-1.114216,6.678598,p
1.796804,1.741077,p
-0.737437,-1.065765,e
3.19394,2.345355,p
3.314806,3.434881,p
2.599133,2.169566,p
2.701911,2.540686,p
3.235667,2.433179,p
-1.496666,-0.651392,e
0.89948,3.219019,p
2.99183,3.453315,p
1.973914,2.545736,p
-0.781761,-1.485701,e
2.679134,2.010155,p
1.44456,2.956932,p
-3.200277,11.484577,e
-1.928637,0.0747,e
3.059395,2.50232,p
3.6706,3.473032,p
1.173702,3.663542,p
-2.633335,-0.59195,e
4.013664,1.570009,p
3.243857,3.441768,p
2.353969,3.412408,p
1.687778,2.609225,p
-2.849263,-1.171013,e
-3.354817,-0.553851,e
2.777794,3.437973,p
1.762346,2.934854,p
-1.532662,0.861501,e
1.811562,3.70445,p
2.23406,3.95272,p
2.398879,3.198466,p
-0.005023,6.998684,p
2.398247,1.950159,p
2.602172,3.44285,p
2.686322,3.622979,p
3.034272,2.834914,p
2.74681,3.121107,p
1.497048,1.792565,p
-3.096687,-0.972589,e
1.545409,3.000931,p
3.30356,2.375263,p
2.956739,3.398785,p
2.777794,3.437973,p
2.155042,4.218603,p
-2.473191,-0.646824,e
2.426107,3.137486,p
3.159038,4.03661,p
2.601523,3.507114,p
0.717684,3.113783,p
3.056702,3.183073,p
2.149959,3.561808,p
3.590816,2.463575,p
2.324311,2.872837,p
0.116119,0.36339,e
1.69812,2.348173,p
3.836951,2.121568,p
0.464585,0.265169,e
3.315873,1.899261,p
0.628621,3.92563,p
3.037201,2.04625,p
1.988275,3.152891,p
-2.915332,-0.384936,e
3.111883,1.337954,p
2.496918,2.583614,p
1.707741,2.552924,p
2.068501,1.908267,p
2.601523,3.507114,p
2.336225,2.364826,p
2.442505,3.932409,p
3.402243,1.768166,p
0.474187,0.399485,e
2.713363,3.225798,p
0.974603,2.028306,p
3.380048,1.312096,p
1.983589,3.852314,p
-3.627936,9.848801,e
-0.402334,-0.512867,e
0.369639,7.479771,p
2.701694,3.709555,p
3.869282,2.691092,p
-3.009468,13.570828,e
2.520115,2.43545,p
2.579395,2.912319,p
-1.663912,-0.765352,e
-1.828414,-0.755644,e
-2.520357,13.003095,e
0.973956,2.885229,p
2.525423,3.778697,p
2.079748,2.967885,p
-1.274178,-0.907704,e
-0.657377,-0.546398,e
-1.814306,-0.281951,e
2.698982,3.32935,p
1.528013,2.820137,p
-1.64706,-0.167991,e
-1.68564,-1.471,e
2.199339,2.045647,p
-3.153405,-0.652855,e
1.712285,3.41349,p
2.03341,1.853737,p
3.201764,2.110614,p
-1.399637,-0.366414,e
-3.253775,-0.453648,e
1.877103,2.659237,p
0.792807,1.92307,p
-0.681643,-1.652993,e
-0.506983,-1.0298,e
3.232749,2.42748,p
-1.630803,0.489343,e
2.358214,3.195402,p
2.323565,2.658455,p
-3.009468,13.570828,e
-3.27947,9.75058,e
2.06516,3.445943,p
2.173942,2.602049,p
2.000588,2.67689,p
2.690586,2.695267,p
1.416172,3.101454,p
-1.475889,-0.793277,e
-3.108824,12.010277,e
0.256833,6.097462,p
-2.204785,-1.264411,e
-2.773503,10.91752,e
-2.701711,12.415442,e
2.972553,3.002944,p
-2.674603,-0.547819,e
-1.200789,-1.446404,e
-2.711165,10.916844,e
3.40712,2.799468,p
2.522505,3.772997,p
1.710228,2.246678,p
2.8811,2.477244,p
-1.255937,-0.814276,e
3.491938,2.204626,p
2.704829,2.546386,p
3.079038,4.196022,p
-0.643064,-0.349984,e
-3.539289,13.081396,e
3.114273,2.675502,p
2.992271,2.970898,p
-3.132676,12.687784,e
1.545409,3.000931,p
3.505998,3.058417,p
1.773798,3.619966,p
1.620832,2.88779,p
2.164546,3.08375,p
0.53633,2.526129,p
0.993674,2.853184,p
1.76659,2.717848,p
-2.184909,0.303253,e
2.23167,2.615172,p
-0.271195,7.005872,p
0.885099,3.322571,p
-0.200923,-0.611872,e
2.435503,2.655785,p
3.670817,2.304163,p
2.502001,3.24041,p
2.576477,2.90662,p
2.776593,1.83239,p
-1.864708,0.636796,e
2.652439,2.589708,p
2.579601,2.537813,p
2.897684,3.608368,p
4.212763,3.205245,p
1.608219,2.28622,p
-3.117777,11.310456,e
2.865286,2.873085,p
2.75319,2.355061,p
2.017985,1.457994,p
4.137448,2.665234,p
4.304421,3.356439,p
1.260072,3.532447,p
-1.991396,-1.086295,e
2.969635,2.997245,p
2.407414,3.877879,p
-2.030125,-0.641217,e
-2.700458,9.244801,e
0.107882,5.529783,p
2.323123,3.140872,p
2.766548,2.378355,p
4.021665,2.232504,p
1.441426,4.120101,p
1.155751,2.990466,p
2.490332,3.724167,p
-0.238577,-1.647387,e
4.197936,2.163362,p
-0.219665,8.541279,p
3.941458,2.766421,p
3.667682,3.467333,p
-2.379217,-0.825914,e
3.147931,3.022321,p
3.133452,2.847227,p
2.68753,2.644238,p
4.22735,2.727187,p
2.832955,2.30356,p
2.870963,2.36379,p
-3.451847,-0.838828,e
-0.089841,7.593525,p
2.520115,2.43545,p
2.761397,2.64305,p
3.052759,2.469027,p
2.59644,2.850319,p
-1.464433,0.198836,e
2.087572,2.733144,p
2.336019,2.739332,p
-0.949124,-0.767912,e
2.634204,2.934803,p
1.4313,3.212284,p
1.169945,2.784042,p
-2.103515,-0.102518,e
1.700832,2.728378,p
3.685187,2.994974,p
3.048653,2.731362,p
3.465244,2.784179,p
-2.683601,10.979473,e
3.312749,2.268068,p
1.607571,3.143143,p
1.68659,2.87726,p
2.663892,3.27482,p
-3.132676,12.687784,e
-0.39564,-0.548407,e
-2.790359,9.182847,e
-0.433295,-1.583922,e
1.354217,3.377395,p
2.74442,1.783559,p
3.147931,3.022321,p
2.537092,3.29494,p
-2.35082,-0.735844,e
1.720109,3.178749,p
-1.785757,-1.303709,e
1.620533,1.810218,p
2.105193,2.2007,p
0.16538,5.571761,p
1.086493,2.920836,p
1.513425,3.298195,p
2.51007,2.981414,p
3.137578,1.874185,p
3.579353,2.572826,p
2.509232,2.107613,p
-1.611969,-0.113461,e
1.528013,2.820137,p
2.269151,4.00725,p
2.701694,3.709555,p
3.327561,2.476462,p
-1.741433,-0.883772,e
1.0838,3.601589,p
0.626231,2.588082,p
1.175028,3.440837,p
-3.145786,-0.4209,e
3.961177,2.734375,p
2.209476,2.159102,p
2.228753,2.609473,p
0.101915,7.023213,p
-1.549255,-1.348183,e
4.483827,2.124128,p
3.124154,3.607574,p
-1.406331,-0.330875,e
4.384422,3.197028,p
3.866589,3.371845,p
-3.539289,13.081396,e
2.743892,3.115408,p
2.766342,2.752861,p
-3.262614,11.485253,e
3.491617,3.161968,p
4.040942,2.682875,p
3.173626,3.558552,p
1.533096,3.476933,p
-1.608436,0.408243,e
-3.189569,9.812534,e
-1.187197,-1.035831,e
2.3459,3.671404,p
-3.15248,-0.385361,e
3.938541,2.760722,p
0.797684,2.954371,p
-3.273322,13.157296,e
1.898393,2.380231,p
2.890682,2.331744,p
1.717436,3.148796,p
2.510719,2.91715,p
3.424814,2.673204,p
2.947064,2.092207,p
0.902211,0.624269,e
0.882709,1.985023,p
3.505998,3.058417,p
1.064299,2.464766,p
3.156855,2.324556,p
-2.472266,-0.379329,e
2.40333,2.606954,p
-2.193733,-1.254785,e
3.41141,3.695886,p
-0.583689,-1.100521,e
-3.009468,13.570828,e
2.972759,2.628438,p
1.777904,3.35763,p
-0.057223,-1.059733,e
1.717416,3.859502,p
1.521426,3.96069,p
-1.657243,-1.38093,e
3.226113,2.394186,p
3.335516,3.592962,p
3.667888,3.092827,p
2.336019,2.739332,p
1.789367,3.24838,p
-0.207617,-0.576332,e
4.655281,2.490417,p
1.697904,3.517042,p
-1.835109,-0.720105,e
-2.61181,12.477395,e
-1.176522,-0.339809,e
2.534927,2.643844,p
0.79789,2.579865,p
2.504919,3.246109,p
-1.5459,-0.899538,e
4.575074,3.024335,p
-2.683601,10.979473,e
-1.099518,-0.28451,e
0.278187,6.954071,p
-0.730743,-1.101304,e
2.033204,2.228243,p
-3.621788,13.255517,e
-2.148484,-0.567353,e
-3.08126,12.072907,e
-0.932155,-1.0023,e
1.889095,3.140578,p
2.758273,3.011857,p
-3.172713,11.547206,e
4.318803,3.252888,p
2.589737,2.651267,p
2.867676,4.210633,p
2.23406,3.95272,p
-3.050177,12.513663,e
-0.49267,-0.833385,e
-3.621788,13.255517,e
2.266233,4.001551,p
2.666603,3.655025,p
3.606168,3.260858,p
1.89877,4.447156,p
-3.189569,9.812534,e
0.717684,3.113783,p
-2.78421,12.589563,e
3.150848,3.028021,p
-2.818303,-0.099958,e
1.866967,2.545783,p
3.66068,2.190709,p
-2.023431,-0.676757,e
2.445639,2.76924,p
-2.804014,-0.483582,e
3.014751,2.408797,p
3.121764,2.270026,p
-0.883055,-1.553989,e
1.888889,3.515084,p
-0.181294,7.067825,p
-3.002087,-0.868762,e
