@relation 'pulsar_stars_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M2'

@attribute '0.407 Excess kurtosis of the integrated profile+0.388 Skewness of the integrated profile+0.373target_class-0.353 Mean of the integrated profile+0.344 Standard deviation of the DM-SNR curve...' numeric
@attribute '-0.447 Excess kurtosis of the DM-SNR curve-0.428 Skewness of the DM-SNR curve+0.389 Standard deviation of the integrated profile+0.353 Standard deviation of the DM-SNR curve+0.316 Mean of the integrated profile...' numeric
@attribute target {N,Y}

@data
10.16585,-1.699023,Y
-1.262979,0.550168,N
-0.405031,1.129099,N
-1.174594,0.298393,N
4.982083,-1.692151,Y
-1.336726,0.906714,N
0.290559,0.592081,N
-0.838786,-0.079596,N
9.34522,-2.613189,Y
-0.896265,0.452693,N
-0.652122,0.411885,N
-0.153347,-0.553834,N
-0.21446,1.339135,N
0.522007,-0.176009,N
-0.608702,1.260143,N
-2.94876,-1.429866,N
-0.491703,-0.100879,N
-0.024388,0.286069,N
-1.030987,-0.371982,N
-0.049519,0.672212,N
-5.633155,-6.920583,N
-0.726323,-0.488535,N
-1.377827,-0.815392,N
0.195531,-1.030879,N
-0.622702,0.619089,N
1.460156,5.661574,N
-0.467636,0.952827,N
-1.082489,-0.480969,N
-0.525622,0.195201,N
-1.682917,0.772613,N
-1.66725,0.78508,N
-2.04276,-2.312215,N
-0.77737,0.904309,N
-1.546883,-0.094117,N
-1.273187,-0.063731,N
-0.33959,0.57253,N
0.696474,-0.174621,N
-0.965448,-0.090979,N
-0.46167,0.659084,N
-0.654388,-0.76184,N
-1.570221,-0.746747,N
-0.344279,1.251567,N
-0.440958,0.536955,N
-0.751013,0.613433,N
0.957876,-1.605443,N
-0.873517,-0.347084,N
0.061536,-1.787115,N
-0.765999,-2.177404,N
0.124188,-2.106474,N
8.920691,-1.343239,Y
-1.323504,-1.440278,N
-1.152856,-0.13106,N
0.087705,0.878929,N
-0.647855,0.886037,N
5.366378,-1.210717,Y
2.908221,4.160863,N
-2.316333,-1.999661,N
-1.47902,-1.866465,N
-1.861407,-0.77811,N
1.229088,4.784583,N
-1.522916,0.199321,N
-0.39998,0.85331,N
0.310659,2.681463,N
9.592065,-1.94114,Y
-0.124484,0.434367,N
0.068598,-0.470429,N
-1.796216,0.583407,N
-1.106506,-0.014465,N
-0.480278,-2.650239,N
-0.883302,0.125675,N
-0.83518,0.722192,N
-0.476129,-0.777035,N
-0.447814,-0.784979,N
0.205598,0.975038,N
-0.912997,1.22128,N
-0.918291,0.638754,N
-0.506018,0.996454,N
-0.307653,0.327868,N
-0.549251,-0.482751,N
0.71607,1.326781,N
1.466839,2.0238,N
-0.568017,-1.0727,N
5.214898,1.415502,Y
-1.076546,0.417815,N
0.299509,-1.878461,Y
-0.717848,-2.266226,N
-1.428187,-0.370672,N
-0.857874,0.177205,N
-0.596903,0.186175,N
0.107543,-1.101205,N
-3.642047,-5.055577,N
-0.79557,-0.273141,N
0.351746,-1.212099,Y
-0.915665,-0.956731,N
1.908239,3.194028,N
-0.225156,-0.269409,N
-0.445097,0.586845,N
-0.374266,0.636382,N
-0.597348,-0.647011,N
2.08649,4.353893,N
-1.456375,0.437563,N
-0.947478,0.785016,N
-1.39963,0.952325,N
-1.048464,0.741304,N
-0.154625,-0.305976,N
-1.223588,-1.590326,N
5.117638,-0.053233,Y
-1.559908,-0.078219,N
-0.452762,1.231814,N
-0.867717,0.055537,N
-1.473813,-0.450646,N
-0.098739,-0.811782,N
-0.423126,0.582882,N
-1.86898,-1.743492,N
0.030575,-1.496362,N
-1.2083,-0.246054,N
-0.73688,0.984239,N
1.06195,0.716236,N
0.132505,-1.671994,N
-1.396951,-0.517029,N
-0.942925,0.687879,N
-0.972981,-0.44041,N
7.842305,-1.58666,Y
-1.295524,0.677647,N
-0.39225,0.154075,N
-1.10137,0.742242,N
1.313063,3.694928,N
-0.826408,-0.590058,N
-0.446298,-0.207764,N
-0.428713,-0.257103,N
-1.773744,-0.7389,N
-0.275164,-0.557077,N
-0.863831,0.548589,N
5.645233,1.296488,Y
-0.252402,-0.823844,N
-0.217774,1.733997,N
-1.374366,0.287393,N
-0.278501,0.853363,N
-1.388711,-0.810249,N
-2.588384,-3.38363,N
1.157642,0.48682,N
3.423162,3.322772,N
-1.259187,-0.196761,N
8.239375,-1.963299,Y
-1.465813,-0.302199,N
-2.396127,-1.187503,N
1.472364,4.060434,N
0.846636,0.318155,N
-0.511653,0.71015,N
-1.705772,-1.297028,N
-1.229183,-0.936784,N
1.358829,-0.219839,N
-0.741571,1.069536,N
0.322428,-0.079517,N
-0.264029,0.279894,N
2.188864,1.71358,N
-3.092026,-5.255602,N
-0.903693,-0.185204,N
-0.64135,0.446697,N
0.0805,1.114305,N
0.436102,-1.553223,N
2.605349,3.732349,N
-1.439306,0.415012,N
-0.570656,-0.938345,N
-0.709531,-0.776318,N
0.329632,1.861149,N
-0.787313,-0.461308,N
-1.757721,-0.452921,N
-0.573447,1.550586,N
-2.035204,-2.214192,N
0.59262,-2.181539,N
0.372232,0.672029,N
-0.867267,-0.364015,N
1.850335,0.469131,N
-0.922548,-0.261581,N
-3.302316,-3.79409,N
0.455692,1.61188,N
-1.982573,-2.476086,N
-1.27287,0.246305,N
-0.171288,-0.033585,N
-0.335228,0.031679,N
-0.449339,0.498104,N
-1.537113,0.400819,N
-1.354654,0.023216,N
0.721139,0.597778,N
-0.677906,0.138093,N
0.101539,-1.121513,N
0.257068,1.013138,N
-0.866059,0.423962,N
-0.763523,-0.538617,N
1.815488,4.171085,N
2.723343,3.332568,N
-0.893922,0.483699,N
-0.272841,2.059808,N
-0.514657,-0.409938,N
-1.73732,0.939031,N
-0.817205,0.768743,N
-0.381918,1.503547,N
-1.298478,0.649421,N
-1.395942,-0.169051,N
-1.06273,0.407555,N
-0.411455,-0.47522,N
-0.957255,0.261051,N
-1.058832,-1.523809,N
-1.584081,-0.358374,N
-0.865551,0.59184,N
-1.594079,-0.124746,N
-0.667802,1.306237,N
1.311151,2.382492,N
1.226929,3.378643,N
-0.283583,0.042197,N
-0.447045,-0.360002,N
-1.507267,-1.85962,N
-0.158054,-1.702247,N
-0.620053,0.171282,N
-0.198081,-1.038069,N
-0.724494,0.097582,N
1.625863,4.452609,N
-1.910204,-1.172115,N
-0.941987,-0.734479,N
0.158382,-0.470872,N
-1.742592,-2.007577,N
-0.550678,0.888571,N
-0.232673,0.837121,N
-0.691762,-0.547848,N
-0.046494,-0.208424,N
-0.943493,-0.899541,N
4.064736,0.73002,Y
-1.273182,-0.344392,N
-1.533182,0.520215,N
-0.874483,-1.413774,N
0.465649,-0.668435,N
-0.921645,0.415369,N
-1.021955,-0.871402,N
-1.190068,-0.22752,N
-0.262437,0.379776,N
-1.513624,0.174327,N
0.502208,-1.651254,N
-1.244632,0.402283,N
-1.561617,-0.07893,N
-0.656306,-0.964776,N
2.819212,4.908937,N
0.372698,-0.899732,N
1.64477,2.702628,N
-0.852616,0.804748,N
-0.96561,0.904816,N
0.388996,0.48157,N
-0.361109,-0.343147,N
3.39543,2.412715,N
2.74985,0.849824,Y
-1.321673,0.142022,N
-1.343881,0.386684,N
-0.253691,0.514475,N
0.284427,-0.045438,N
-1.02137,0.637707,N
2.089552,0.801377,N
-0.147668,0.636241,N
-2.090595,-0.735469,N
-1.00752,-0.008582,N
-1.493101,-0.247325,N
-0.790149,-2.786974,N
6.0037,-0.498788,Y
-0.082262,1.191084,N
-1.585133,-1.812921,N
-0.006436,-0.604739,N
-0.04668,0.103134,N
-0.477218,-0.268934,N
-1.0278,0.534151,N
3.437304,-0.131509,Y
-1.382553,-0.373429,N
4.15141,3.50924,N
-0.188681,-0.475019,N
1.963726,-1.027763,N
-1.311629,-0.062447,N
-0.493804,-0.423785,N
-0.303633,-2.130412,N
-0.157332,-0.882823,N
-0.462043,1.010432,N
0.615011,1.915001,N
-0.774608,-0.109527,N
-2.286656,-1.35085,N
-0.737823,0.899532,N
6.996812,-3.281034,Y
-0.906697,-1.073669,N
-1.275626,-0.977504,N
-0.451163,0.042143,N
1.086526,-0.46518,N
-1.217317,1.136637,N
-1.167588,-1.30781,N
-1.403829,-1.364392,N
2.192645,5.305085,N
4.865845,2.378125,Y
0.690622,0.346173,N
0.092343,0.832183,N
-0.883304,-0.026816,N
-1.541105,-0.436501,N
0.182709,-0.533304,N
-0.131489,0.017529,N
-0.211062,-0.295107,N
-1.080725,0.170415,N
6.351604,-0.877424,Y
-1.791071,-1.178187,N
-1.564425,-1.95571,N
-0.59298,0.760899,N
-0.025547,0.509148,N
-1.325726,-2.662187,N
0.684887,0.995863,N
-0.467403,-0.585633,N
-1.269989,0.796055,N
-0.731279,0.32042,N
-0.85148,-0.501396,N
0.661014,-0.998167,N
-1.788816,-0.727739,N
-0.156798,1.3199,N
-1.127881,-0.124758,N
-1.088332,-0.202778,N
4.075496,2.991762,N
-1.380656,-0.701087,N
0.112663,-0.256482,N
-0.358375,1.046031,N
-0.423572,0.077515,N
-0.218258,0.315234,N
5.497973,-1.051762,Y
0.069495,1.468527,N
-1.395755,0.143245,N
0.123322,-1.332903,N
-2.170801,1.072954,N
-0.513327,0.82934,N
0.381069,-1.156256,N
-0.140883,0.304664,N
-1.429312,-0.090794,N
0.167552,-1.056038,N
-0.48234,0.5299,N
-0.457554,0.292803,N
-1.064798,0.598201,N
-0.232456,0.713819,N
-1.197112,0.575731,N
-0.9879,0.293394,N
-0.874022,0.683864,N
0.373082,-0.757965,N
-0.501326,1.128311,N
-1.858812,0.011871,N
-0.749404,0.738169,N
3.029413,-0.312342,Y
-0.055366,0.637285,N
-0.733936,0.897254,N
0.067937,-2.17166,N
-0.800472,-0.11302,N
8.536467,-1.19942,Y
-1.145296,0.423801,N
-1.438339,0.081306,N
-0.465585,-0.446732,N
4.059241,-0.717,Y
-0.454555,1.414476,N
-0.951604,-1.728201,N
-0.608582,1.059402,N
3.373137,-0.599599,Y
-1.559312,0.22147,N
-1.047796,-2.019756,N
-0.142823,1.018084,N
-0.984769,0.102677,N
-0.588669,-1.013181,N
7.105398,0.05416,Y
-0.013278,-1.117332,N
6.962204,0.260098,Y
0.174605,-1.295858,N
-0.332101,-1.353828,N
5.94954,0.631403,Y
-0.671167,0.157011,N
-1.045876,-0.50066,N
-2.166582,-2.994065,N
-0.730089,0.901194,N
-0.133138,1.101208,N
9.255382,-1.608094,Y
-0.433907,1.040004,N
0.538738,2.490435,N
-0.073716,-0.212068,N
-0.794409,1.177267,N
0.306282,0.330725,N
0.223731,-0.87051,N
-0.980964,0.831037,N
0.182594,0.012385,N
5.79755,-3.101564,Y
7.53939,-2.976989,Y
-0.153072,0.265539,N
-0.470827,0.447236,N
-0.228684,-1.52165,N
3.002294,-0.117862,Y
-0.69858,-0.338845,N
-0.625869,0.652712,N
-0.995185,0.208661,N
-0.719728,-0.651153,N
-0.862362,0.030258,N
-0.59974,-1.060395,N
5.264647,-2.419988,Y
-0.889668,-0.242997,N
0.729951,1.126246,N
5.554502,-0.272746,Y
5.104233,-0.238373,Y
2.858695,1.094155,Y
-1.375573,-0.602272,N
-0.155392,0.98288,N
-0.325708,-0.354756,N
-0.199888,0.280294,N
0.26924,-1.707168,Y
10.825057,-4.079595,Y
-3.451899,-3.822053,N
-0.052868,1.457495,N
-0.645794,0.862077,N
-0.870902,0.33273,N
2.654789,3.562554,N
2.049163,0.749465,Y
-0.195049,2.760499,N
-1.103211,-0.624631,N
-0.356488,-0.566737,N
-0.613092,-0.266687,N
-0.0258,0.822303,N
6.216391,-0.454711,Y
0.545185,-0.926116,N
-1.52347,-0.825468,N
-0.373596,0.353699,N
2.868929,-0.142935,Y
0.737306,1.141525,N
-1.37376,0.263795,N
-1.416924,0.037897,N
1.022145,2.167295,N
7.657746,0.391805,Y
0.660002,-0.184485,N
-0.241189,-0.1706,N
5.394774,0.387464,Y
-0.584887,-0.672737,N
-0.180202,-2.079531,N
5.90303,-1.208409,Y
8.03974,-1.482507,Y
-1.727101,-1.211556,N
1.239219,3.785346,N
-0.42332,1.233074,N
0.156558,-0.77392,N
-1.381641,0.219275,N
-1.495461,0.211946,N
-0.767553,0.032842,N
-1.385211,-0.416405,N
-0.465502,-0.724197,N
1.527208,-0.992113,N
-0.781903,0.719626,N
-0.383373,0.797889,N
-0.655889,-0.163582,N
0.51342,-1.07434,N
-0.983991,0.39699,N
6.760796,-1.009594,Y
-0.594205,0.914064,N
-1.246709,0.604578,N
-1.041238,0.674836,N
5.545476,-0.856996,Y
-1.639637,0.648198,N
-0.160735,2.870326,N
-1.496464,0.671739,N
-1.350653,0.763948,N
-0.469982,0.417525,N
-2.026358,-1.209785,N
-1.235919,0.350208,N
-0.146488,1.097307,N
0.532564,-0.255324,N
0.109712,0.258668,N
0.032859,1.803253,N
10.413276,-3.73824,Y
-1.373681,1.022308,N
-1.00391,0.006659,N
0.489753,2.651839,N
-2.171325,-0.9297,N
-1.215835,-1.63624,N
-1.385634,-0.108426,N
-1.009755,-0.042658,N
-0.229552,0.108446,N
-1.340445,-1.96367,N
1.878758,5.365823,N
-0.308093,0.281041,N
6.974779,-1.236578,Y
-0.450165,1.140198,N
0.81831,2.908646,N
-2.450276,-0.928411,N
-2.155895,-1.475845,N
-0.40138,0.349938,N
-1.246139,-0.116728,N
-0.62571,2.101042,N
9.027586,-2.084448,Y
0.060784,0.536027,N
-0.668898,0.165757,N
0.577302,0.230529,N
-0.231686,0.70166,N
-0.806228,-0.835355,N
-0.418981,-0.099077,N
-0.943119,-0.306511,N
2.796219,2.420702,N
-0.352609,0.614831,N
-0.516888,-0.167701,N
-1.172369,-0.396736,N
0.475693,0.01104,N
-0.921594,1.31411,N
-1.248707,0.09829,N
-0.054187,-0.652597,N
-0.993197,0.828327,N
-0.960955,0.181639,N
-0.531395,0.350754,N
-0.684149,1.141479,N
-0.878043,-1.040303,N
-1.261138,-0.387733,N
-1.404722,0.044078,N
7.142347,1.0392,Y
-0.028074,0.541128,N
-1.08751,-0.85645,N
-0.71623,1.441285,N
-1.740631,-0.447946,N
0.595526,1.3531,N
-0.71694,-0.250484,N
-0.405804,0.143149,N
-0.342092,0.319837,N
-0.049432,-0.58973,N
-2.383421,-0.752154,N
-0.027761,0.543958,N
-1.036852,0.493213,N
-0.002929,1.660048,N
-0.428867,0.916455,N
-0.92828,-0.597791,N
1.969243,3.727987,N
1.658659,3.801836,N
1.345545,3.555488,N
1.65478,3.975277,N
2.212795,3.882374,N
-0.347436,-0.44552,N
0.567321,2.175421,N
0.185694,3.321846,N
0.552464,2.729857,N
0.23399,2.153179,N
0.725767,2.506277,N
0.991521,3.229799,N
1.823755,3.115281,N
0.630981,3.233154,N
1.031436,3.548018,N
-1.788133,-0.336853,N
1.384343,2.322179,N
-0.161773,0.225695,N
-0.334986,1.37315,N
0.1386,-0.557874,N
-2.539164,-0.591722,N
-0.430302,0.117227,N
-1.508918,-0.369924,N
-1.170754,0.428719,N
-1.886946,-3.112323,N
-0.908405,0.394119,N
-1.390948,-0.117256,N
-1.432767,-3.997895,N
-0.579114,-0.379671,N
-0.833772,0.934255,N
-0.803445,0.454759,N
-2.698109,-3.619436,N
-2.219255,-2.248476,N
-0.20723,-0.414427,N
-1.362764,-0.03614,N
-1.147999,0.692449,N
-0.203519,1.238813,N
-0.624911,-0.223048,N
0.350919,0.145054,N
0.257194,-0.324605,N
2.610567,4.741243,N
6.953447,1.616174,Y
-0.415606,0.00615,N
-1.327189,0.601314,N
0.59347,-1.060907,N
-1.019703,-3.054472,N
8.390021,-1.96192,Y
1.134418,0.71878,N
-0.37479,-0.305927,N
-4.348105,-4.0949,N
6.051654,-1.396146,Y
-1.027613,-0.437077,N
-0.031597,1.138308,N
1.115433,1.642684,N
-0.001776,-0.735642,N
-0.381431,-0.880423,N
-1.879692,-0.576407,N
-0.275203,0.599113,N
-1.750245,-3.357508,N
-0.047142,-0.538188,N
0.310422,-0.901344,N
-0.50597,0.505048,N
-1.418567,0.832203,N
8.855501,-0.01158,Y
-1.294682,0.276743,N
-0.349793,-0.552112,N
-1.147681,-0.518658,N
-0.417959,-0.26658,N
11.632585,-3.095444,Y
-0.610286,0.640208,N
-1.514046,1.063332,N
-1.049959,-0.955283,N
0.521318,2.021252,N
0.59714,-1.951248,Y
-0.135567,-0.584443,N
-0.721931,-0.905212,N
-0.021976,0.979646,N
-0.706027,-1.068051,N
-0.639595,-0.732911,N
-0.461992,1.073142,N
-1.311604,0.289058,N
0.165551,-1.294467,N
0.027869,0.666295,N
0.613543,-1.119157,N
-0.604317,-0.776667,N
-1.759945,-0.052892,N
-0.236994,-0.817134,N
-0.870303,1.012753,N
-0.646654,0.340536,N
-0.59762,1.785693,N
-0.690998,-0.321732,N
-1.384556,-1.232646,N
-2.086111,-1.186881,N
-0.463211,1.318206,N
2.331526,4.707022,N
-0.175186,1.20208,N
8.968211,-1.982729,Y
0.969388,-1.750576,N
-0.099222,0.728603,N
-0.571296,-0.233953,N
-0.835192,0.228165,N
7.767607,-0.587678,Y
-0.4547,-1.967884,N
-1.521008,0.491712,N
-1.136829,-0.312681,N
0.899887,4.883127,N
6.430456,-1.832045,Y
-2.532762,-2.17966,N
0.354855,0.07586,N
-1.480445,-0.896446,N
-0.678503,0.197699,N
-0.235261,0.142342,N
0.019664,2.155334,N
-0.239405,-1.74498,Y
0.155191,1.355333,N
-0.817974,-1.166411,N
2.017075,5.108239,N
-0.512292,1.756674,N
8.477118,-1.102411,Y
-0.82188,-2.993211,N
-0.098142,0.314065,N
-0.303997,-0.390804,N
-0.441917,-0.386189,N
1.061913,-0.14,N
-0.320474,-1.951569,N
-0.675205,-0.069762,N
-1.716289,-1.296594,N
-2.6295,-3.219879,N
-2.207069,-1.629936,N
-0.115777,-0.594512,N
0.100477,1.468623,N
-1.488671,-1.155626,N
-0.434518,-1.121652,N
-1.307673,0.901369,N
-1.677147,-0.722642,N
-0.3595,0.243468,N
1.587912,1.877637,N
2.163229,1.389058,N
7.408004,0.439288,Y
1.957671,-0.525095,Y
2.955324,4.012294,N
-0.407918,0.289255,N
-0.038792,1.43025,N
-3.158841,-1.922859,N
4.222213,-0.025958,Y
-1.316217,-1.034859,N
-0.865473,0.074637,N
-0.010272,-0.403985,N
0.250368,-1.2612,N
-1.002038,0.106665,N
-0.838679,0.743554,N
-0.926797,-1.136499,N
-2.33873,-1.918739,N
-0.964781,-0.87252,N
-1.787302,-1.275648,N
-0.866508,1.620935,N
-0.358398,-0.383394,N
-2.156387,-0.715559,N
-0.39138,-0.18907,N
-0.365123,0.198012,N
-0.319093,-2.446169,N
-0.165311,0.505669,N
-0.010668,0.877307,N
7.465455,-1.50485,Y
3.835456,-0.918965,Y
0.946283,0.278124,N
-0.816902,0.325938,N
-0.758179,1.649788,N
-1.161332,0.237796,N
-1.22647,-0.720212,N
-1.498082,0.036428,N
-1.57777,-0.200576,N
-1.368832,0.000313,N
-0.211246,-1.451984,N
-1.690163,0.240415,N
-1.532308,-1.351804,N
-0.64253,0.362867,N
-1.223994,0.059081,N
-0.731506,0.219373,N
-0.832092,0.645676,N
0.29792,-1.414712,N
-0.080471,0.170088,N
-1.169797,0.657911,N
-1.729352,-0.106203,N
0.848905,2.563211,N
0.17437,0.991971,N
-1.095757,0.326764,N
-0.669452,0.211117,N
-2.150567,-2.59697,N
0.532809,-2.035196,N
-1.02287,0.838647,N
0.154219,-0.052489,N
-1.229103,0.573354,N
-0.520777,0.693773,N
-1.518035,0.345807,N
-2.730967,-4.984143,N
2.071526,3.573911,N
-0.230352,1.067871,N
-2.01453,-1.344908,N
0.206348,0.881959,N
0.526428,1.064109,N
0.076995,1.020338,N
6.24149,0.827818,Y
7.368105,0.016212,Y
0.713973,-1.683627,N
-0.85657,-0.49672,N
-0.277838,-0.052682,N
-0.071231,-0.140541,N
2.194384,5.436926,N
-0.657184,-0.080668,N
-1.800768,-0.008078,N
-1.438015,0.297058,N
-1.034652,-0.423017,N
5.930742,2.088716,Y
1.925113,0.998577,N
0.641515,-0.697357,N
-0.72743,-0.986518,N
-0.404424,-0.674298,N
-0.069794,1.172466,N
-2.465915,-1.818152,N
0.784139,-1.161287,N
0.969065,2.388542,N
-0.758372,0.079738,N
7.186992,-2.099495,Y
-1.719806,0.34602,N
-0.543208,0.260084,N
-0.665624,-0.452869,N
-1.260521,0.316277,N
-2.996698,-1.94556,N
-0.940858,1.355594,N
-0.408438,0.221378,N
-1.038378,-0.320296,N
0.408416,0.917081,N
-0.474533,-0.134188,N
-0.300453,-0.112525,N
-2.087016,-1.373349,N
-0.568733,0.023918,N
0.057347,-0.040283,N
-0.132488,-0.268005,N
-0.715403,1.262484,N
-2.630304,-1.602738,N
-0.711014,0.313044,N
3.427935,3.889103,N
-1.024647,-1.31239,N
0.991691,-1.561211,N
-1.051895,1.230841,N
-0.838721,-0.870347,N
4.362168,-0.325179,Y
4.193693,-1.113233,Y
-0.630861,1.617312,N
-1.097948,-0.199436,N
0.384672,1.346432,N
-0.417463,0.701833,N
-0.633486,-0.867507,N
-1.65374,-0.857775,N
-0.299459,-0.40055,N
-0.271956,-0.591135,N
-0.872726,-0.027751,N
-0.773317,0.605698,N
-1.195425,0.667467,N
-0.711194,0.528599,N
-1.613434,-0.67651,N
-1.431743,-0.694841,N
-0.812912,-0.559393,N
-0.236526,-0.513937,N
0.402516,1.053659,N
-1.3568,-1.201633,N
-0.527964,-0.753402,N
6.564809,1.026889,Y
-0.086684,-2.798814,N
0.239921,1.884446,N
0.112887,1.133839,N
0.575645,0.562619,N
8.170867,-0.565305,Y
2.905808,4.371796,N
-1.498445,-0.783135,N
-0.688104,0.600035,N
0.07447,-1.27029,N
-0.299311,-0.147017,N
0.857829,-0.289063,N
-1.077251,0.587028,N
-1.473165,0.398119,N
-0.408751,0.757881,N
-1.35028,-0.171526,N
-0.982011,0.331071,N
2.056033,2.753743,N
-0.909063,-0.59723,N
-0.876812,0.126617,N
-0.965502,-0.891063,N
0.650589,-0.324069,N
0.278334,1.398661,N
-0.545176,-2.403482,N
-1.881509,-0.341689,N
-1.045923,-0.268022,N
-0.88253,0.23911,N
-0.785912,-0.657336,N
-0.506266,-0.946558,N
-0.410097,-0.236727,N
-0.101774,-0.249732,N
-1.323746,1.119004,N
-0.593115,-0.163129,N
-1.07239,0.497057,N
-1.370768,-0.227646,N
-1.668578,-1.963199,N
-0.846911,0.251313,N
-0.760543,-1.008264,N
-1.433347,-1.16845,N
-0.775605,1.022285,N
0.636257,0.078572,N
-0.838729,-0.459518,N
-0.428735,0.854733,N
-1.211579,-0.003176,N
3.501089,3.077982,N
-0.427986,0.332423,N
-0.43353,-1.721666,N
-0.188703,-1.687375,N
-1.307192,-1.252736,N
-1.164061,-0.383329,N
-0.598379,0.18622,N
-0.976153,0.652705,N
-0.747758,-2.576748,N
-0.097308,0.616321,N
4.86332,-0.893615,Y
-1.276241,-1.10256,N
-1.272905,-0.202199,N
-0.025803,-0.790636,N
2.205108,3.039006,N
0.170322,-0.393075,N
-1.222968,1.311227,N
-0.246899,0.488955,N
-0.732414,-2.531007,N
-2.367693,-2.300845,N
-0.98759,0.360899,N
-0.938133,0.033542,N
-1.049168,0.615756,N
-0.527457,0.226087,N
11.634643,-2.967426,Y
3.067038,4.283364,N
0.442047,0.197083,N
-0.847944,-1.045968,N
2.619586,-1.248836,Y
-1.441696,2.740085,N
0.216258,-1.209374,N
0.295357,-0.952604,N
2.022785,1.770127,N
9.435756,-1.594554,Y
0.299985,1.840432,N
-1.026388,0.345424,N
-0.85138,-1.80727,N
-0.378735,0.626449,N
-1.207993,-1.159515,N
-0.348721,-1.088145,N
-0.685834,-0.630751,N
-1.950687,-1.25958,N
-0.495573,0.546926,N
-1.86345,-2.877052,N
5.875129,1.47843,Y
-0.900741,0.120923,N
-1.195834,-0.438749,N
2.611097,0.242265,Y
-0.822147,0.271602,N
-0.606491,-1.447841,N
-0.950949,-0.956567,N
-1.089699,0.465218,N
0.04307,-0.72609,N
-0.399465,-0.744587,N
-1.916262,-1.580489,N
-1.938022,-1.216822,N
-0.781371,0.87372,N
0.428653,-0.625254,N
0.258591,0.768728,N
-1.511523,-0.268429,N
2.534091,4.485839,N
-1.190183,0.602916,N
-1.301881,0.529102,N
-1.004192,0.066015,N
-0.920598,0.845492,N
-0.305056,-0.934491,N
-0.380538,-1.341184,N
-0.803071,-0.098368,N
-0.94225,0.712969,N
-0.168076,-0.773505,N
-0.9722,1.359546,N
-1.420198,0.548373,N
-0.569074,-0.938438,N
2.432043,5.122582,N
-0.564403,0.837517,N
-0.199593,-1.136764,N
-0.820461,0.120789,N
-0.439997,0.966861,N
-0.355885,1.603312,N
-1.236073,0.481116,N
-2.040629,1.008616,N
-0.635959,-0.017338,N
0.686759,1.638165,N
0.162632,-1.419674,N
-0.311563,-0.93313,N
-1.034742,-0.288939,N
-0.850013,0.866128,N
-1.033345,0.833619,N
2.747788,3.912358,N
-0.387276,0.143319,N
0.095102,0.655394,N
-1.541373,0.560086,N
0.63637,1.647336,N
-0.287263,0.350663,N
-1.770137,-1.709222,N
-0.501552,0.293445,N
-0.607515,0.024787,N
-0.873102,0.321301,N
-1.468566,0.499743,N
-0.992978,-2.502535,N
-0.938242,-1.81507,N
-0.92114,-0.446156,N
-0.915945,-0.623856,N
-0.966274,0.959342,N
-0.959097,0.202257,N
-0.489713,-0.333561,N
-1.039849,-0.137926,N
-0.212827,1.101457,N
1.606969,3.587302,N
-1.241605,0.653797,N
-0.24592,0.463555,N
-1.257261,0.17726,N
-0.638843,0.300169,N
-0.368873,-1.09161,N
-0.321868,0.14513,N
-0.777908,-1.488023,N
12.06929,-4.699783,Y
-0.49283,0.099551,N
1.158353,2.689387,N
0.374541,1.415563,N
-2.358881,-2.662271,N
-0.8334,0.692844,N
-1.113569,-0.138282,N
-0.565416,1.168998,N
-0.349476,-0.511177,N
-1.862388,-0.678637,N
-0.136307,-0.45009,N
-1.17325,-1.424489,N
-0.957803,-0.187168,N
-1.314862,-0.408504,N
-0.031182,-0.727685,N
-0.781019,-0.506246,N
-1.29311,-0.356468,N
-0.831456,0.591641,N
-0.216508,0.714811,N
-1.0905,1.260185,N
-0.213084,-0.090058,N
-0.369926,-0.128159,N
-1.988117,-2.274954,N
-1.097564,-0.263169,N
-1.648939,-0.308972,N
-0.624905,0.00272,N
-0.760698,-0.427747,N
-0.748152,-0.008266,N
-0.478971,-0.722219,N
-0.559334,0.634493,N
0.21602,-2.283375,N
-0.539226,-0.56272,N
-0.106933,0.338647,N
-0.816613,-1.111253,N
-1.941909,-0.985652,N
0.223549,0.365361,N
0.096435,-1.022142,N
-0.570304,0.884586,N
-1.500836,0.481255,N
-0.601021,0.225239,N
-0.089214,0.071047,N
1.136846,-0.875679,Y
1.581676,3.630585,N
-2.026881,-2.867995,N
-0.398636,0.108199,N
-1.571267,-0.936144,N
0.217814,-0.585492,N
3.861636,3.528327,N
-0.909798,-1.931606,N
-1.440085,-0.138017,N
-0.717471,0.680786,N
-1.293487,-0.026429,N
-1.958116,-1.674438,N
-1.088486,0.604396,N
2.005715,2.114831,N
-0.934394,0.343873,N
0.529569,0.22804,N
-1.443117,0.936347,N
0.096078,-0.438051,N
-1.553002,-0.441596,N
-1.144587,0.133399,N
-0.765366,-0.450548,N
-0.491997,0.15858,N
-0.198984,-1.08765,N
0.55211,-0.140066,N
3.03608,3.43272,N
-0.503682,1.806632,N
-0.544919,-0.605555,N
0.75134,-0.782206,N
-0.71925,0.255536,N
-1.323393,1.294389,N
5.372703,2.336625,Y
-1.157865,1.032483,N
-0.964336,-0.34495,N
-1.532021,-0.53229,N
-0.876987,-0.170908,N
-0.28769,-0.287435,N
0.073373,-0.053261,N
-0.198086,-0.614203,N
-0.514812,0.30135,N
0.346832,-1.508503,N
